date,time,timezone,MACB,source,sourcetype,type,user,host,short,desc,version,filename,inode,notes,format,extra
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/etc/apt/preferences.d,OS://home/tsurugi/cases/web/case1/etc/apt/preferences.d Type: directory,2,OS://home/tsurugi/cases/web/case1/etc/apt/preferences.d,1831505,-,filestat,file_size: 4096; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/etc/apt/sources.list.d,OS://home/tsurugi/cases/web/case1/etc/apt/sources.list.d Type: directory,2,OS://home/tsurugi/cases/web/case1/etc/apt/sources.list.d,1831507,-,filestat,file_size: 4096; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/etc/dpkg/dpkg.cfg.d,OS://home/tsurugi/cases/web/case1/etc/dpkg/dpkg.cfg.d Type: directory,2,OS://home/tsurugi/cases/web/case1/etc/dpkg/dpkg.cfg.d,1831600,-,filestat,file_size: 4096; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/etc/sysctl.d,OS://home/tsurugi/cases/web/case1/etc/sysctl.d Type: directory,2,OS://home/tsurugi/cases/web/case1/etc/sysctl.d,1831932,-,filestat,file_size: 4096; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/etc/update-manager/release-upgrades.d,OS://home/tsurugi/cases/web/case1/etc/update-manager/release-upgrades.d Type: directory,2,OS://home/tsurugi/cases/web/case1/etc/update-manager/release-upgrades.d,1837256,-,filestat,file_size: 4096; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python2.7/lib-tk,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/lib-tk Type: directory,2,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/lib-tk,1316969,-,filestat,file_size: 4096; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python2.7/plat-i386-linux-gnu,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/plat-i386-linux-gnu Type: directory,2,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/plat-i386-linux-gnu,1316432,-,filestat,file_size: 4096; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python3.4/collections,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/collections Type: directory,2,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/collections,1309760,-,filestat,file_size: 4096; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python3.4/email,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/email Type: directory,2,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/email,1309934,-,filestat,file_size: 4096; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python3.4/http,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/http Type: directory,2,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/http,1310268,-,filestat,file_size: 4096; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python3.4/plat-i386-linux-gnu,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/plat-i386-linux-gnu Type: directory,2,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/plat-i386-linux-gnu,1310736,-,filestat,file_size: 4096; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python3.4/urllib,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/urllib Type: directory,2,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/urllib,1310891,-,filestat,file_size: 4096; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python3/dist-packages,OS://home/tsurugi/cases/web/case1/usr/lib/python3/dist-packages Type: directory,2,OS://home/tsurugi/cases/web/case1/usr/lib/python3/dist-packages,1309510,-,filestat,file_size: 4096; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python3/dist-packages/DistUpgrade,OS://home/tsurugi/cases/web/case1/usr/lib/python3/dist-packages/DistUpgrade Type: directory,2,OS://home/tsurugi/cases/web/case1/usr/lib/python3/dist-packages/DistUpgrade,1449161,-,filestat,file_size: 4096; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python3/dist-packages/UpdateManager,OS://home/tsurugi/cases/web/case1/usr/lib/python3/dist-packages/UpdateManager Type: directory,2,OS://home/tsurugi/cases/web/case1/usr/lib/python3/dist-packages/UpdateManager,1319189,-,filestat,file_size: 4096; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python3/dist-packages/UpdateManager/Core,OS://home/tsurugi/cases/web/case1/usr/lib/python3/dist-packages/UpdateManager/Core Type: directory,2,OS://home/tsurugi/cases/web/case1/usr/lib/python3/dist-packages/UpdateManager/Core,1449153,-,filestat,file_size: 4096; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python3/dist-packages/apt,OS://home/tsurugi/cases/web/case1/usr/lib/python3/dist-packages/apt Type: directory,2,OS://home/tsurugi/cases/web/case1/usr/lib/python3/dist-packages/apt,1318626,-,filestat,file_size: 4096; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python3/dist-packages/apt/progress,OS://home/tsurugi/cases/web/case1/usr/lib/python3/dist-packages/apt/progress Type: directory,2,OS://home/tsurugi/cases/web/case1/usr/lib/python3/dist-packages/apt/progress,1318634,-,filestat,file_size: 4096; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/local/lib/python3.4/dist-packages,OS://home/tsurugi/cases/web/case1/usr/local/lib/python3.4/dist-packages Type: directory,2,OS://home/tsurugi/cases/web/case1/usr/local/lib/python3.4/dist-packages,1311057,-,filestat,file_size: 4096; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/var/lib/apt/lists/partial,OS://home/tsurugi/cases/web/case1/var/lib/apt/lists/partial Type: directory,2,OS://home/tsurugi/cases/web/case1/var/lib/apt/lists/partial,523291,-,filestat,file_size: 4096; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/var/lib/update-notifier/updates-available,OS://home/tsurugi/cases/web/case1/var/lib/update-notifier/updates-available Type: file,2,OS://home/tsurugi/cases/web/case1/var/lib/update-notifier/updates-available,525615,-,filestat,file_size: 1; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python2.7/lib-dynload/datetime.i386-lin...,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/lib-dynload/datetime.i386-linux-gnu.so Type: file,2,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/lib-dynload/datetime.i386-linux-gnu.so,1317680,-,filestat,file_size: 100768; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python2.7/dist-packages/twisted/interne...,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/dist-packages/twisted/internet/_newtls.pyc Type: file,2,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/dist-packages/twisted/internet/_newtls.pyc,3748,-,filestat,file_size: 10140; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python2.7/dist-packages/twisted/protoco...,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/dist-packages/twisted/protocols/amp.pyc Type: file,2,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/dist-packages/twisted/protocols/amp.pyc,3876,-,filestat,file_size: 102549; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python3.4/__pycache__/_bootlocale.cpyth...,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/__pycache__/_bootlocale.cpython-34.pyc Type: file,2,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/__pycache__/_bootlocale.cpython-34.pyc,1313812,-,filestat,file_size: 1032; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python2.7/dist-packages/twisted/interne...,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/dist-packages/twisted/internet/utils.pyc Type: file,2,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/dist-packages/twisted/internet/utils.pyc,3729,-,filestat,file_size: 10321; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python3.4/__pycache__/contextlib.cpytho...,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/__pycache__/contextlib.cpython-34.pyc Type: file,2,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/__pycache__/contextlib.cpython-34.pyc,1310486,-,filestat,file_size: 10355; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/etc/lsb-release,OS://home/tsurugi/cases/web/case1/etc/lsb-release Type: file,2,OS://home/tsurugi/cases/web/case1/etc/lsb-release,1838545,-,filestat,file_size: 105; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python2.7/dist-packages/pkg_resources.pyc,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/dist-packages/pkg_resources.pyc Type: file,2,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/dist-packages/pkg_resources.pyc,1315068,-,filestat,file_size: 106413; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python2.7/dist-packages/twisted/python/...,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/dist-packages/twisted/python/reflect.pyc Type: file,2,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/dist-packages/twisted/python/reflect.pyc,1319894,-,filestat,file_size: 10647; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python3.4/email/__pycache__/utils.cpyth...,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/email/__pycache__/utils.cpython-34.pyc Type: file,2,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/email/__pycache__/utils.cpython-34.pyc,1314168,-,filestat,file_size: 10689; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/etc/apt/apt.conf.d/15update-stamp,OS://home/tsurugi/cases/web/case1/etc/apt/apt.conf.d/15update-stamp Type: file,2,OS://home/tsurugi/cases/web/case1/etc/apt/apt.conf.d/15update-stamp,1837092,-,filestat,file_size: 108; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python2.7/base64.pyc,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/base64.pyc Type: file,2,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/base64.pyc,1314404,-,filestat,file_size: 10852; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python3.4/__pycache__/traceback.cpython...,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/__pycache__/traceback.cpython-34.pyc Type: file,2,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/__pycache__/traceback.cpython-34.pyc,1310466,-,filestat,file_size: 11076; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python2.7/dist-packages/twisted/interne...,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/dist-packages/twisted/internet/interfaces.pyc Type: file,2,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/dist-packages/twisted/internet/interfaces.pyc,3817,-,filestat,file_size: 111226; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python2.7/dist-packages/landscape/broke...,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/dist-packages/landscape/broker/client.pyc Type: file,2,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/dist-packages/landscape/broker/client.pyc,98,-,filestat,file_size: 11221; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python3/dist-packages/apt/progress/__py...,OS://home/tsurugi/cases/web/case1/usr/lib/python3/dist-packages/apt/progress/__pycache__/base.cpython-34.pyc Type: file,2,OS://home/tsurugi/cases/web/case1/usr/lib/python3/dist-packages/apt/progress/__pycache__/base.cpython-34.pyc,1314389,-,filestat,file_size: 11287; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python2.7/dist-packages/OpenSSL/rand.so,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/dist-packages/OpenSSL/rand.so Type: file,2,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/dist-packages/OpenSSL/rand.so,1319561,-,filestat,file_size: 11380; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/lib/i386-linux-gnu/libgcc_s.so.1,OS://home/tsurugi/cases/web/case1/lib/i386-linux-gnu/libgcc_s.so.1 Type: file,2,OS://home/tsurugi/cases/web/case1/lib/i386-linux-gnu/libgcc_s.so.1,654084,-,filestat,file_size: 114372; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/update-notifier/update-motd-reboot-requ...,OS://home/tsurugi/cases/web/case1/usr/lib/update-notifier/update-motd-reboot-required Type: file,2,OS://home/tsurugi/cases/web/case1/usr/lib/update-notifier/update-motd-reboot-required,1316352,-,filestat,file_size: 115; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python2.7/dist-packages/twisted/python/...,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/dist-packages/twisted/python/compat.pyc Type: file,2,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/dist-packages/twisted/python/compat.pyc,1319909,-,filestat,file_size: 11518; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/lib/i386-linux-gnu/libcgmanager.so.0.0.0,OS://home/tsurugi/cases/web/case1/lib/i386-linux-gnu/libcgmanager.so.0.0.0 Type: file,2,OS://home/tsurugi/cases/web/case1/lib/i386-linux-gnu/libcgmanager.so.0.0.0,654096,-,filestat,file_size: 116028; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python3.4/http/__pycache__/__init__.cpy...,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/http/__pycache__/__init__.cpython-34.pyc Type: file,2,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/http/__pycache__/__init__.cpython-34.pyc,1313889,-,filestat,file_size: 118; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python3.4/email/__pycache__/feedparser....,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/email/__pycache__/feedparser.cpython-34.pyc Type: file,2,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/email/__pycache__/feedparser.cpython-34.pyc,1314193,-,filestat,file_size: 11826; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/etc/sysctl.d/10-magic-sysrq.conf,OS://home/tsurugi/cases/web/case1/etc/sysctl.d/10-magic-sysrq.conf Type: file,2,OS://home/tsurugi/cases/web/case1/etc/sysctl.d/10-magic-sysrq.conf,1831937,-,filestat,file_size: 1184; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/update-notifier/update-motd-updates-ava...,OS://home/tsurugi/cases/web/case1/usr/lib/update-notifier/update-motd-updates-available Type: file,2,OS://home/tsurugi/cases/web/case1/usr/lib/update-notifier/update-motd-updates-available,1316355,-,filestat,file_size: 1184; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python2.7/textwrap.pyc,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/textwrap.pyc Type: file,2,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/textwrap.pyc,1314569,-,filestat,file_size: 11871; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python3.4/__pycache__/sre_compile.cpyth...,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/__pycache__/sre_compile.cpython-34.pyc Type: file,2,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/__pycache__/sre_compile.cpython-34.pyc,1310540,-,filestat,file_size: 11920; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python3.4/urllib/__pycache__/__init__.c...,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/urllib/__pycache__/__init__.cpython-34.pyc Type: file,2,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/urllib/__pycache__/__init__.cpython-34.pyc,1313917,-,filestat,file_size: 120; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python2.7/copy.pyc,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/copy.pyc Type: file,2,OS://home/tsurugi/cases/web/case1/usr/lib/python2.7/copy.pyc,1314403,-,filestat,file_size: 12142; file_system_type: OS; is_allocated: True
10/05/2019,09:41:51,Europe/Brussels,.A..,FILE,OS Last Access Time,Last Access Time,-,VulnOSv2,/home/tsurugi/cases/web/case1/usr/lib/python3.4/email/__pycache__/charset.cpy...,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/email/__pycache__/charset.cpython-34.pyc Type: file,2,OS://home/tsurugi/cases/web/case1/usr/lib/python3.4/email/__pycache__/charset.cpython-34.pyc,1314188,-,filestat,file_size: 12243; file_system_type: OS; is_allocated: True
